INPUT:id	INPUT:sense	INPUT:phrase	INPUT:sentence	OUTPUT:answer	GOLDEN:answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
429	"""the executive and legislative and judicial branches of the federal government of the United States"",""North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776"""	U.S.	Iraq finally opened its doors after six years of war, and instead of U.S. companies, you have Asians and Europeans leading the way, said Ruba Husari, the editor of Iraq Oil Forum, an online news outlet.	"""North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099c03e94fd20f6228f17	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
319	"""form the substance of"",""write music"",""produce a literary work"",""put together out of existing material"",""calm (someone\, especially oneself); make quiet"",""make up plans or basic details for"""	composed	In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment is difficult or impossible if a person lacks adequate shelter.	"""form the substance of"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099c03e94fd20f6228ead	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
291	"""a moving crowd"",""a group of many things in the air or on the ground"",""be teeming\, be abuzz"",""move in large numbers"""	swarms	Duck swarms.	"""a group of many things in the air or on the ground"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099c03e94fd20f6228e91	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
88	"""at the same instant"",""overlapping in duration"""	At the same time	At the same time, the Johns Hopkins team and others are rushing to pinpoint other tumor-suppressor genes.	"""overlapping in duration"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099c03e94fd20f6228dc6	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
640	"""unfair treatment of a person or group on the basis of prejudice"",""the cognitive process whereby two or more stimuli are distinguished"""	discrimination	The project also considers initiatives to combat age discrimination in rural areas and in small and medium sized enterprises.	"""unfair treatment of a person or group on the basis of prejudice"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099e93e94fd20f62292bd	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
228	"""a politically organized body of people under a single government"",""the people who live in a nation or country"",""United States prohibitionist who raided saloons and destroyed bottles of liquor with a hatchet (1846-1911)"",""a federation of tribes (especially Native American tribes)"""	nation	In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.	"""a politically organized body of people under a single government"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099c03e94fd20f6228e52	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
590	"""of or pertaining to or of the nature of mathematics"",""relating to or having ability to think in or work with numbers"",""beyond question"",""statistically possible though highly improbable"",""characterized by the exactness or precision of mathematics"""	mathematical	kalgebra is a mathematical calculator based on content markup MathML language.	"""relating to or having ability to think in or work with numbers"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e803a273a2b9981cfe8	000204371b--62a099e93e94fd20f622928b	000204371b--62a09e803a273a2b9981cfe8	783bbd83f477ce86b047a8e06737563d	APPROVED	2022-06-08T13:05:04.074
													
617	"""put an end to a state or an activity"",""give up or retire from a position"",""go away or leave"",""turn away from; give up"",""give up in the face of defeat of lacking hope; admit defeat"""	Quit	Ctrl Q Quit	"""put an end to a state or an activity"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099e93e94fd20f62292a6	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
314	"""enter or assume a certain state or condition"",""undergo a change or development"",""come into existence"",""enhance the appearance of"""	become	It is clear that most mentally ill people and most alcoholics do not become homeless.	"""enter or assume a certain state or condition"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099c03e94fd20f6228ea8	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
640	"""unfair treatment of a person or group on the basis of prejudice"",""the cognitive process whereby two or more stimuli are distinguished"""	discrimination	The project also considers initiatives to combat age discrimination in rural areas and in small and medium sized enterprises.	"""unfair treatment of a person or group on the basis of prejudice"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099e93e94fd20f62292bd	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
228	"""a politically organized body of people under a single government"",""the people who live in a nation or country"",""United States prohibitionist who raided saloons and destroyed bottles of liquor with a hatchet (1846-1911)"",""a federation of tribes (especially Native American tribes)"""	nation	In only one presidential election year prior to 1948 did more than 20 % of the nation 's congressional districts choose a different party 's candidate for the White House than for the House of Representatives.	"""the people who live in a nation or country"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099c03e94fd20f6228e52	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
543	"""the act of invading; the act of an army that invades for conquest or plunder"",""any entry into an area not previously occupied"",""(pathology) the spread of pathogenic microorganisms or malignant cells to new sites in the body"""	invasion	In 2005, the fear of invasion of the national territory by hordes of Polish plumbers was felt both on the Left and on the Right.	"""the act of invading; the act of an army that invades for conquest or plunder"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099e93e94fd20f622925c	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
500	"""misery resulting from affliction"",""intense mournfulness"""	woes	A decade ago economic woes in Latin America undermined support for democracy.	"""misery resulting from affliction"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099c03e94fd20f6228f5e	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
429	"""the executive and legislative and judicial branches of the federal government of the United States"",""North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776"""	U.S.	Iraq finally opened its doors after six years of war, and instead of U.S. companies, you have Asians and Europeans leading the way, said Ruba Husari, the editor of Iraq Oil Forum, an online news outlet.	"""North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099c03e94fd20f6228f17	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
90	"""obtain from someone after their death"",""receive from a predecessor"",""receive by genetic transmission"""	inherit	Dr. Minna believes people who inherit a defective gene somewhere on one of their two copies of chromosome 3 are especially prone to lung cancer.	"""receive by genetic transmission"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099c03e94fd20f6228dc8	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
109	"""many times at short intervals"",""frequently or in great quantities"",""in many cases or instances"""	often	It is nice for teachers to think they are engaged in`` personality development`` and even nicer to minimize those irksome tests with often disappointing results.	"""in many cases or instances"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099c03e94fd20f6228ddb	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
363	"""earnest and conscientious activity intended to do or accomplish something"",""the act of attacking"",""make an effort or attempt"",""enter upon an activity or enterprise"""	attempt	The man with the clipboard represented a halfhearted attempt to introduce a bit of les sportif into our itinerary.	"""make an effort or attempt"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f2409b7daad1ac13	000204371b--62a099c03e94fd20f6228ed9	000204371b--62a09e81f2409b7daad1ac13	ddd1d647632062306d80718d0c58ec84	APPROVED	2022-06-08T13:05:05.571
													
291	"""a moving crowd"",""a group of many things in the air or on the ground"",""be teeming\, be abuzz"",""move in large numbers"""	swarms	Duck swarms.	"""move in large numbers"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f743b61af4409c6d	000204371b--62a099c03e94fd20f6228e91	000204371b--62a09e81f743b61af4409c6d	c55f51ed186fa9a13968fff895a485d4	APPROVED	2022-06-08T13:05:05.818
307	"""the feeling aroused by something strange and surprising"",""something that causes feelings of wonder"",""a state in which you want to learn more about something"",""have a wish or desire to know something"",""place in doubt or express doubtful speculation"",""be amazed at"""	wonder	I wonder when we 'll be able to relax.	"""a state in which you want to learn more about something"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f743b61af4409c6d	000204371b--62a099c03e94fd20f6228ea1	000204371b--62a09e81f743b61af4409c6d	c55f51ed186fa9a13968fff895a485d4	APPROVED	2022-06-08T13:05:05.818
256	"""a member of the Republican Party"",""an advocate of a republic (usually in opposition to a monarchy)"",""a tributary of the Kansas River that flows from eastern Colorado eastward through Nebraska and Kansas"",""relating to or belonging to the Republican Party"",""having the supreme power lying in the body of citizens entitled to vote for officers and representatives responsible to them or characteristic of such government; - United States Constitution; ; - Philip Marsh; -Nathaniel Hawthorne"""	Republicans	Second, if the key assumption is valid, Democrats should have lower attendance rates on roll-call votes than Republicans do to the extent that such votes reflect national policy making and that participating in such votes takes away from the time a legislator could otherwise devote to local benefit-seeking.	"""a member of the Republican Party"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e81f743b61af4409c6d	000204371b--62a099c03e94fd20f6228e6e	000204371b--62a09e81f743b61af4409c6d	c55f51ed186fa9a13968fff895a485d4	APPROVED	2022-06-08T13:05:05.818
